x 	 y 	 bbx 	 bby 	 bbz
1.27	0.47	0	0	0
1.28	0.47	0	0	0
1.29	0.47	0	0	0
1.3	0.47	0	0	0
1.31	0.47	0	0	0
1.32	0.47	0	0	0
1.33	0.47	0	0	0
1.34	0.47	0	0	0
1.35	0.47	0	0	0
1.36	0.47	0	0	0
1.37	0.47	0	0	0
1.38	0.47	0	0	0
1.39	0.47	0	0	0
1.4	0.47	0	0	0
0.2	0.48	0	0	0
0.21	0.48	0	0	0
0.22	0.48	0	0	0
0.23	0.48	0	0	0
0.24	0.48	0	0	0
0.25	0.48	0	0	0
0.26	0.48	0	0	0
0.27	0.48	0	0	0
0.28	0.48	0	0	0
0.29	0.48	0	0	0
0.3	0.48	0	0	0
0.31	0.48	0	0	0
0.32	0.48	0	0	0
0.33	0.48	0	0	0
0.34	0.48	0	0	0
0.35	0.48	0	0	0
0.36	0.48	0	0	0
0.37	0.48	0	0	0
0.38	0.48	0	0	0
0.39	0.48	0	0	0
0.4	0.48	0	0	0
0.41	0.48	0.0734147	0.0933497	0.819562
0.42	0.48	0.075341	0.0907636	0.800521
0.43	0.48	0.076925	0.0915515	0.789572
0.44	0.48	0.0784408	0.0928153	0.780217
0.45	0.48	0.0798657	0.0940764	0.771886
0.46	0.48	0.0811827	0.0952564	0.764528
0.47	0.48	0.0824134	0.0963646	0.757931
0.48	0.48	0.0836056	0.0974412	0.751769
0.49	0.48	0.0848179	0.0985372	0.745683
0.5	0.48	0.0861052	0.0997006	0.739352
0.51	0.48	0.0875016	0.10096	0.732564
0.52	0.48	0.0890024	0.102308	0.725296
0.53	0.48	0.0905608	0.103699	0.717726
0.54	0.48	0.0921074	0.10507	0.710141
0.55	0.48	0.0935837	0.106364	0.702784
0.56	0.48	0.0949625	0.107558	0.695758
0.57	0.48	0.0962455	0.108651	0.689035
0.58	0.48	0.0974485	0.109656	0.682525
0.59	0.48	0.0985888	0.110584	0.67613
0.6	0.48	0.0996812	0.111425	0.669759
0.61	0.48	0.100773	0.111946	0.66304
0.62	0.48	0.102304	0.109923	0.652544
0.63	0.48	0.106726	0.0929453	0.619767
0.64	0.48	0.113336	0.063719	0.571821
0.65	0.48	0.115725	0.0546065	0.55663
0.66	0.48	0.11642	0.0535794	0.553829
0.67	0.48	0.116818	0.0536914	0.552861
0.68	0.48	0.117131	0.053911	0.552209
0.69	0.48	0.11739	0.0541124	0.551677
0.7	0.48	0.117606	0.0542835	0.551231
0.71	0.48	0.117787	0.0544254	0.550853
0.72	0.48	0.11794	0.0545238	0.55051
0.73	0.48	0.118096	0.0543847	0.54995
0.74	0.48	0.118494	0.0520188	0.546749
0.75	0.48	0.120631	0.0347089	0.525544
0.76	0.48	0.124246	0.00422373	0.488628
0.77	0.48	0.125244	-0.00428446	0.478364
0.78	0.48	0.12536	-0.00524489	0.477205
0.79	0.48	0.125374	-0.00533612	0.477092
0.8	0.48	0.125379	-0.00534261	0.477081
0.81	0.48	0.125383	-0.00534103	0.47708
0.82	0.48	0.125387	-0.00533962	0.477078
0.83	0.48	0.125392	-0.00535297	0.477059
0.84	0.48	0.125407	-0.00559881	0.476754
0.85	0.48	0.12558	-0.00923315	0.472288
0.86	0.48	0.126712	-0.0346902	0.441038
0.87	0.48	0.127516	-0.0552325	0.415832
0.88	0.48	0.12748	-0.0576267	0.412904
0.89	0.48	0.127329	-0.0579095	0.412568
0.9	0.48	0.127144	-0.0580738	0.412378
0.91	0.48	0.126925	-0.0582543	0.412167
0.92	0.48	0.126664	-0.0584634	0.41192
0.93	0.48	0.126354	-0.0587057	0.41163
0.94	0.48	0.125986	-0.0589859	0.41129
0.95	0.48	0.125549	-0.0593081	0.410892
0.96	0.48	0.125032	-0.0596763	0.41043
0.97	0.48	0.124425	-0.0600938	0.409894
0.98	0.48	0.123713	-0.0605727	0.409268
0.99	0.48	0.122875	-0.061308	0.408344
1	0.48	0.121649	-0.0656534	0.403622
1.01	0.48	0.118396	-0.0932042	0.37447
1.02	0.48	0.115712	-0.110066	0.356182
1.03	0.48	0.114255	-0.111834	0.3537
1.04	0.48	0.112979	-0.112324	0.352587
1.05	0.48	0.111811	-0.112683	0.351649
1.06	0.48	0.11075	-0.11298	0.35082
1.07	0.48	0.10979	-0.113232	0.350083
1.08	0.48	0.108918	-0.113449	0.349423
1.09	0.48	0.108127	-0.11364	0.34883
1.1	0.48	0	0	0
1.11	0.48	0	0	0
1.12	0.48	0	0	0
1.13	0.48	0	0	0
1.14	0.48	0	0	0
1.15	0.48	0	0	0
1.16	0.48	0	0	0
1.17	0.48	0	0	0
1.18	0.48	0	0	0
1.19	0.48	0	0	0
1.2	0.48	0	0	0
1.21	0.48	0	0	0
1.22	0.48	0	0	0
1.23	0.48	0	0	0
1.24	0.48	0	0	0
1.25	0.48	0	0	0
1.26	0.48	0	0	0
1.27	0.48	0	0	0
1.28	0.48	0	0	0
1.29	0.48	0	0	0
1.3	0.48	0	0	0
1.31	0.48	0	0	0
1.32	0.48	0	0	0
1.33	0.48	0	0	0
1.34	0.48	0	0	0
1.35	0.48	0	0	0
1.36	0.48	0	0	0
1.37	0.48	0	0	0
1.38	0.48	0	0	0
1.39	0.48	0	0	0
1.4	0.48	0	0	0
0.2	0.49	0	0	0
0.21	0.49	0	0	0
0.22	0.49	0	0	0
0.23	0.49	0	0	0
0.24	0.49	0	0	0
0.25	0.49	0	0	0
0.26	0.49	0	0	0
0.27	0.49	0	0	0
0.28	0.49	0	0	0
0.29	0.49	0	0	0
0.3	0.49	0	0	0
0.31	0.49	0	0	0
0.32	0.49	0	0	0
0.33	0.49	0	0	0
0.34	0.49	0	0	0
0.35	0.49	0	0	0
0.36	0.49	0	0	0
0.37	0.49	0	0	0
0.38	0.49	0	0	0
0.39	0.49	0	0	0
0.4	0.49	0	0	0
0.41	0.49	0.0730003	0.0881377	0.815348
0.42	0.49	0.0742158	0.0890854	0.806938
0.43	0.49	0.0756218	0.0903062	0.797691
0.44	0.49	0.0771258	0.0916339	0.788183
0.45	0.49	0.0786166	0.0929587	0.779144
0.46	0.49	0.0800205	0.094213	0.770995
0.47	0.49	0.0813192	0.0953787	0.763777
0.48	0.49	0.0825369	0.0964759	0.757278
0.49	0.49	0.0837224	0.0975468	0.751172
0.5	0.49	0.0849339	0.0986422	0.745106
0.51	0.49	0.0862244	0.0998083	0.738768
0.52	0.49	0.0876246	0.10107	0.731967
0.53	0.49	0.0891259	0.102418	0.724698
0.54	0.49	0.0906789	0.103805	0.717152
0.55	0.49	0.0922144	0.105164	0.709615
0.56	0.49	0.0936766	0.106446	0.70232
0.57	0.49	0.0950411	0.107626	0.695356
0.58	0.49	0.0963116	0.108706	0.688688
0.59	0.49	0.0975055	0.109693	0.682209
0.6	0.49	0.0986577	0.110509	0.675667
0.61	0.49	0.0999789	0.110147	0.667251
0.62	0.49	0.10307	0.10029	0.6434
0.63	0.49	0.11003	0.0692498	0.587951
0.64	0.49	0.113683	0.0543011	0.561932
0.65	0.49	0.114762	0.0524487	0.557179
0.66	0.49	0.115393	0.0526069	0.55567
0.67	0.49	0.11591	0.0529639	0.554634
0.68	0.49	0.116355	0.0533026	0.553757
0.69	0.49	0.116736	0.0535982	0.552999
0.7	0.49	0.117059	0.0538504	0.55235
0.71	0.49	0.11733	0.0540608	0.551795
0.72	0.49	0.117561	0.0542047	0.551285
0.73	0.49	0.117798	0.053966	0.550414
0.74	0.49	0.118421	0.0501736	0.545292
0.75	0.49	0.12124	0.0271931	0.516943
0.76	0.49	0.124373	0.000523529	0.484443
0.77	0.49	0.125003	-0.00490663	0.477857
0.78	0.49	0.125073	-0.00547304	0.477169
0.79	0.49	0.125084	-0.00552436	0.477103
0.8	0.49	0.12509	-0.00552629	0.477096
0.81	0.49	0.125095	-0.00552355	0.477095
0.82	0.49	0.1251	-0.00552088	0.477094
0.83	0.49	0.125105	-0.00552619	0.477083
0.84	0.49	0.125117	-0.00565911	0.476915
0.85	0.49	0.125219	-0.00774791	0.474338
0.86	0.49	0.126079	-0.0274433	0.450081
0.87	0.49	0.127075	-0.0538663	0.417553
0.88	0.49	0.127034	-0.0578869	0.412615
0.89	0.49	0.126809	-0.0583338	0.412076
0.9	0.49	0.126533	-0.0585698	0.411796
0.91	0.49	0.126206	-0.0588248	0.41149
0.92	0.49	0.12582	-0.0591165	0.411134
0.93	0.49	0.125365	-0.0594492	0.410722
0.94	0.49	0.124833	-0.0598258	0.410246
0.95	0.49	0.124212	-0.0602478	0.409702
0.96	0.49	0.123495	-0.0607152	0.409085
0.97	0.49	0.122673	-0.0612263	0.408392
0.98	0.49	0.121742	-0.0617788	0.407621
0.99	0.49	0.120699	-0.0623949	0.406748
1	0.49	0.119518	-0.0635845	0.405236
1.01	0.49	0.117748	-0.0731498	0.394886
1.02	0.49	0.11464	-0.103906	0.362032
1.03	0.49	0.112945	-0.11188	0.35303
1.04	0.49	0.111773	-0.112675	0.35164
1.05	0.49	0.110728	-0.112987	0.350802
1.06	0.49	0.109781	-0.113235	0.350075
1.07	0.49	0.10892	-0.11345	0.349424
1.08	0.49	0.108135	-0.113638	0.348836
1.09	0.49	0.107423	-0.113806	0.348306
1.1	0.49	0	0	0
1.11	0.49	0	0	0
1.12	0.49	0	0	0
1.13	0.49	0	0	0
1.14	0.49	0	0	0
1.15	0.49	0	0	0
1.16	0.49	0	0	0
1.17	0.49	0	0	0
1.18	0.49	0	0	0
1.19	0.49	0	0	0
1.2	0.49	0	0	0
1.21	0.49	0	0	0
1.22	0.49	0	0	0
1.23	0.49	0	0	0
1.24	0.49	0	0	0
1.25	0.49	0	0	0
1.26	0.49	0	0	0
1.27	0.49	0	0	0
1.28	0.49	0	0	0
1.29	0.49	0	0	0
1.3	0.49	0	0	0
1.31	0.49	0	0	0
1.32	0.49	0	0	0
1.33	0.49	0	0	0
1.34	0.49	0	0	0
1.35	0.49	0	0	0
1.36	0.49	0	0	0
1.37	0.49	0	0	0
1.38	0.49	0	0	0
1.39	0.49	0	0	0
1.4	0.49	0	0	0
0.2	0.5	0	0	0
0.21	0.5	0	0	0
0.22	0.5	0	0	0
0.23	0.5	0	0	0
0.24	0.5	0	0	0
0.25	0.5	0	0	0
0.26	0.5	0	0	0
0.27	0.5	0	0	0
0.28	0.5	0	0	0
0.29	0.5	0	0	0
0.3	0.5	0	0	0
0.31	0.5	0	0	0
0.32	0.5	0	0	0
0.33	0.5	0	0	0
0.34	0.5	0	0	0
0.35	0.5	0	0	0
0.36	0.5	0	0	0
0.37	0.5	0	0	0
0.38	0.5	0	0	0
0.39	0.5	0	0	0
0.4	0.5	0	0	0
0.41	0.5	0	0	0
0.42	0.5	0.073165	0.0881452	0.814012
0.43	0.5	0.0743935	0.0892219	0.805718
0.44	0.5	0.0758111	0.0904703	0.79646
0.45	0.5	0.0773119	0.0917984	0.787023
0.46	0.5	0.0787875	0.0931109	0.778123
0.47	0.5	0.080172	0.0943486	0.770129
0.48	0.5	0.0814532	0.0954992	0.763043
0.49	0.5	0.0826588	0.0965859	0.756636
0.5	0.5	0.0838384	0.0976516	0.750581
0.51	0.5	0.0850496	0.0987468	0.744531
0.52	0.5	0.0863435	0.0999158	0.738187
0.53	0.5	0.0877473	0.101181	0.731373
0.54	0.5	0.0892488	0.102529	0.724104
0.55	0.5	0.0907959	0.103909	0.716583
0.56	0.5	0.09232	0.105258	0.709096
0.57	0.5	0.093768	0.106525	0.701862
0.58	0.5	0.0951191	0.10769	0.694954
0.59	0.5	0.0963844	0.108721	0.688267
0.6	0.5	0.0976601	0.109208	0.680921
0.61	0.5	0.0997813	0.104667	0.66493
0.62	0.5	0.105832	0.077588	0.611759
0.63	0.5	0.110907	0.054526	0.569833
0.64	0.5	0.11243	0.0509523	0.561713
0.65	0.5	0.11327	0.0510408	0.559639
0.66	0.5	0.113994	0.0515171	0.55826
0.67	0.5	0.114656	0.0520051	0.557025
0.68	0.5	0.115254	0.0524565	0.555893
0.69	0.5	0.115784	0.0528618	0.554872
0.7	0.5	0.116247	0.053218	0.553967
0.71	0.5	0.116646	0.0535218	0.553173
0.72	0.5	0.116991	0.0537296	0.552426
0.73	0.5	0.117351	0.0533271	0.551069
0.74	0.5	0.118315	0.0473462	0.542952
0.75	0.5	0.121751	0.0191148	0.507743
0.76	0.5	0.124208	-0.00212419	0.481621
0.77	0.5	0.124588	-0.00544821	0.477558
0.78	0.5	0.12463	-0.00577391	0.477157
0.79	0.5	0.12464	-0.0058009	0.477119
0.8	0.5	0.124647	-0.00579973	0.477115
0.81	0.5	0.124653	-0.00579593	0.477115
0.82	0.5	0.12466	-0.00579215	0.477114
0.83	0.5	0.124666	-0.00579265	0.477108
0.84	0.5	0.124676	-0.0058626	0.477016
0.85	0.5	0.124738	-0.00704153	0.475551
0.86	0.5	0.125337	-0.0209644	0.458317
0.87	0.5	0.126432	-0.051685	0.42031
0.88	0.5	0.126382	-0.0582243	0.412231
0.89	0.5	0.126052	-0.0589206	0.411378
0.9	0.5	0.125649	-0.0592484	0.410976
0.91	0.5	0.125178	-0.0595919	0.410549
0.92	0.5	0.124631	-0.0599754	0.410062
0.93	0.5	0.124001	-0.0604007	0.409511
0.94	0.5	0.123279	-0.0608667	0.408893
0.95	0.5	0.122462	-0.0613707	0.408206
0.96	0.5	0.121545	-0.0619085	0.407452
0.97	0.5	0.120529	-0.0624742	0.406634
0.98	0.5	0.119419	-0.0630611	0.405759
0.99	0.5	0.118224	-0.0636647	0.404831
1	0.5	0.116959	-0.0643419	0.403798
1.01	0.5	0.115607	-0.0662843	0.401412
1.02	0.5	0.113777	-0.0830401	0.383391
1.03	0.5	0.111834	-0.109041	0.355466
1.04	0.5	0.110712	-0.112796	0.350996
1.05	0.5	0.109773	-0.113229	0.350079
1.06	0.5	0.108921	-0.113449	0.349425
1.07	0.5	0.108144	-0.113637	0.348842
1.08	0.5	0.107436	-0.113804	0.348316
1.09	0.5	0	0	0
1.1	0.5	0	0	0
1.11	0.5	0	0	0
1.12	0.5	0	0	0
1.13	0.5	0	0	0
1.14	0.5	0	0	0
1.15	0.5	0	0	0
1.16	0.5	0	0	0
1.17	0.5	0	0	0
1.18	0.5	0	0	0
1.19	0.5	0	0	0
1.2	0.5	0	0	0
1.21	0.5	0	0	0
1.22	0.5	0	0	0
1.23	0.5	0	0	0
1.24	0.5	0	0	0
1.25	0.5	0	0	0
1.26	0.5	0	0	0
1.27	0.5	0	0	0
1.28	0.5	0	0	0
1.29	0.5	0	0	0
1.3	0.5	0	0	0
1.31	0.5	0	0	0
1.32	0.5	0	0	0
1.33	0.5	0	0	0
1.34	0.5	0	0	0
1.35	0.5	0	0	0
1.36	0.5	0	0	0
1.37	0.5	0	0	0
1.38	0.5	0	0	0
1.39	0.5	0	0	0
1.4	0.5	0	0	0
0.2	0.51	0	0	0
0.21	0.51	0	0	0
0.22	0.51	0	0	0
0.23	0.51	0	0	0
0.24	0.51	0	0	0
0.25	0.51	0	0	0
0.26	0.51	0	0	0
0.27	0.51	0	0	0
0.28	0.51	0	0	0
0.29	0.51	0	0	0
0.3	0.51	0	0	0
0.31	0.51	0	0	0
0.32	0.51	0	0	0
0.33	0.51	0	0	0
0.34	0.51	0	0	0
0.35	0.51	0	0	0
0.36	0.51	0	0	0
0.37	0.51	0	0	0
0.38	0.51	0	0	0
0.39	0.51	0	0	0
0.4	0.51	0	0	0
0.41	0.51	0	0	0
0.42	0.51	0	0	0
0.43	0.51	0.0733172	0.0882779	0.812964
0.44	0.51	0.0745709	0.0893776	0.804533
0.45	0.51	0.0759998	0.0906367	0.795243
0.46	0.51	0.0774957	0.0919613	0.785884
0.47	0.51	0.0789553	0.0932604	0.777126
0.48	0.51	0.0803205	0.0944816	0.769284
0.49	0.51	0.081585	0.0956177	0.762324
0.5	0.51	0.0827792	0.0966945	0.756005
0.51	0.51	0.0839535	0.0977556	0.749996
0.52	0.51	0.0851649	0.0988511	0.743959
0.53	0.51	0.0864624	0.100023	0.737606
0.54	0.51	0.0878698	0.101291	0.73078
0.55	0.51	0.0893709	0.102638	0.723513
0.56	0.51	0.0909116	0.104012	0.71602
0.57	0.51	0.0924242	0.105349	0.708582
0.58	0.51	0.0938605	0.10659	0.701383
0.59	0.51	0.0952315	0.107554	0.694159
0.6	0.51	0.0969047	0.106139	0.682898
0.61	0.51	0.101382	0.0873067	0.640793
0.62	0.51	0.107586	0.0563145	0.581343
0.63	0.51	0.10967	0.0494088	0.566943
0.64	0.51	0.110645	0.0491897	0.564221
0.65	0.51	0.111488	0.0496942	0.562697
0.66	0.51	0.112297	0.0502649	0.561292
0.67	0.51	0.113072	0.0508281	0.559922
0.68	0.51	0.113804	0.0513681	0.558598
0.69	0.51	0.114483	0.0518751	0.557344
0.7	0.51	0.115101	0.0523405	0.556181
0.71	0.51	0.115653	0.0527529	0.555116
0.72	0.51	0.116146	0.0530371	0.554067
0.73	0.51	0.116684	0.0523608	0.551975
0.74	0.51	0.118141	0.0431439	0.539333
0.75	0.51	0.12196	0.0113606	0.499038
0.76	0.51	0.123701	-0.00406679	0.479803
0.77	0.51	0.123919	-0.00601945	0.477389
0.78	0.51	0.123945	-0.00619991	0.477162
0.79	0.51	0.123954	-0.00621243	0.477141
0.8	0.51	0.123961	-0.00620944	0.477139
0.81	0.51	0.123968	-0.00620502	0.477138
0.82	0.51	0.123975	-0.00620062	0.477137
0.83	0.51	0.123982	-0.00619846	0.477134
0.84	0.51	0.123991	-0.00623351	0.477084
0.85	0.51	0.12403	-0.00688719	0.476263
0.86	0.51	0.124425	-0.0160352	0.46485
0.87	0.51	0.125515	-0.0484492	0.424439
0.88	0.51	0.125454	-0.0586358	0.411746
0.89	0.51	0.124988	-0.059693	0.410427
0.9	0.51	0.12443	-0.0601219	0.409882
0.91	0.51	0.123791	-0.0605508	0.409323
0.92	0.51	0.123069	-0.0610137	0.408706
0.93	0.51	0.122258	-0.0615092	0.408028
0.94	0.51	0.121358	-0.062033	0.407289
0.95	0.51	0.120368	-0.0625796	0.406495
0.96	0.51	0.119294	-0.0631428	0.405651
0.97	0.51	0.118145	-0.0637159	0.404765
0.98	0.51	0.116935	-0.0642916	0.403849
0.99	0.51	0.115683	-0.0648629	0.402916
1	0.51	0.114413	-0.06543	0.401975
1.01	0.51	0.113145	-0.0661225	0.400897
1.02	0.51	0.111888	-0.0692876	0.39722
1.03	0.51	0.110687	-0.092295	0.372607
1.04	0.51	0.109755	-0.111357	0.352054
1.05	0.51	0.108922	-0.113348	0.349533
1.06	0.51	0.108152	-0.11363	0.348854
1.07	0.51	0.107449	-0.1138	0.348325
1.08	0.51	0	0	0
1.09	0.51	0	0	0
1.1	0.51	0	0	0
1.11	0.51	0	0	0
1.12	0.51	0	0	0
1.13	0.51	0	0	0
1.14	0.51	0	0	0
1.15	0.51	0	0	0
1.16	0.51	0	0	0
1.17	0.51	0	0	0
1.18	0.51	0	0	0
1.19	0.51	0	0	0
1.2	0.51	0	0	0
1.21	0.51	0	0	0
1.22	0.51	0	0	0
1.23	0.51	0	0	0
1.24	0.51	0	0	0
1.25	0.51	0	0	0
1.26	0.51	0	0	0
1.27	0.51	0	0	0
1.28	0.51	0	0	0
1.29	0.51	0	0	0
1.3	0.51	0	0	0
1.31	0.51	0	0	0
1.32	0.51	0	0	0
1.33	0.51	0	0	0
1.34	0.51	0	0	0
1.35	0.51	0	0	0
1.36	0.51	0	0	0
1.37	0.51	0	0	0
1.38	0.51	0	0	0
1.39	0.51	0	0	0
1.4	0.51	0	0	0
0.2	0.52	0	0	0
0.21	0.52	0	0	0
0.22	0.52	0	0	0
0.23	0.52	0	0	0
0.24	0.52	0	0	0
0.25	0.52	0	0	0
0.26	0.52	0	0	0
0.27	0.52	0	0	0
0.28	0.52	0	0	0
0.29	0.52	0	0	0
0.3	0.52	0	0	0
0.31	0.52	0	0	0
0.32	0.52	0	0	0
0.33	0.52	0	0	0
0.34	0.52	0	0	0
0.35	0.52	0	0	0
0.36	0.52	0	0	0
0.37	0.52	0	0	0
0.38	0.52	0	0	0
0.39	0.52	0	0	0
0.4	0.52	0	0	0
0.41	0.52	0	0	0
0.42	0.52	0	0	0
0.43	0.52	0.0724281	0.0875006	0.819105
0.44	0.52	0.0734728	0.088414	0.811896
0.45	0.52	0.07475	0.089535	0.803342
0.46	0.52	0.0761879	0.0908027	0.794036
0.47	0.52	0.0776771	0.0921222	0.784765
0.48	0.52	0.0791201	0.0934073	0.776153
0.49	0.52	0.0804662	0.0946121	0.76846
0.5	0.52	0.0817145	0.0957343	0.761621
0.51	0.52	0.0828981	0.0968018	0.755383
0.52	0.52	0.0840679	0.0978591	0.749417
0.53	0.52	0.0852799	0.0989551	0.74339
0.54	0.52	0.0865812	0.10013	0.737027
0.55	0.52	0.0879919	0.101401	0.730189
0.56	0.52	0.0894923	0.102747	0.722925
0.57	0.52	0.0910269	0.10411	0.715453
0.58	0.52	0.0925391	0.105368	0.707922
0.59	0.52	0.0941258	0.105593	0.698733
0.6	0.52	0.0972324	0.0953339	0.669857
0.61	0.52	0.103749	0.0608924	0.59887
0.62	0.52	0.106672	0.0481667	0.572768
0.63	0.52	0.107778	0.0472897	0.568846
0.64	0.52	0.108677	0.0477448	0.567269
0.65	0.52	0.109548	0.0483253	0.565879
0.66	0.52	0.110406	0.0489189	0.56449
0.67	0.52	0.111247	0.049512	0.563088
0.68	0.52	0.112067	0.0500987	0.561686
0.69	0.52	0.112857	0.0506717	0.560301
0.7	0.52	0.113607	0.0512217	0.558954
0.71	0.52	0.114306	0.051731	0.557658
0.72	0.52	0.114962	0.0520809	0.55629
0.73	0.52	0.115727	0.0509378	0.553132
0.74	0.52	0.117835	0.0371971	0.533976
0.75	0.52	0.121666	0.004646	0.491723
0.76	0.52	0.122778	-0.00561369	0.478675
0.77	0.52	0.122894	-0.00670914	0.477297
0.78	0.52	0.122909	-0.00680458	0.477174
0.79	0.52	0.122915	-0.00680979	0.477163
0.8	0.52	0.12292	-0.00680691	0.477161
0.81	0.52	0.122925	-0.00680332	0.477161
0.82	0.52	0.12293	-0.00679975	0.47716
0.83	0.52	0.122935	-0.00679731	0.477158
0.84	0.52	0.122941	-0.00681425	0.477131
0.85	0.52	0.122965	-0.00716814	0.47668
0.86	0.52	0.123218	-0.0128242	0.469542
0.87	0.52	0.124246	-0.0439997	0.430224
0.88	0.52	0.1242	-0.0590698	0.411212
0.89	0.52	0.123585	-0.060633	0.40922
0.9	0.52	0.122864	-0.0611524	0.408529
0.91	0.52	0.122063	-0.0616413	0.407856
0.92	0.52	0.12118	-0.0621506	0.407135
0.93	0.52	0.120217	-0.0626781	0.406365
0.94	0.52	0.119179	-0.0632188	0.405551
0.95	0.52	0.118072	-0.0637669	0.4047
0.96	0.52	0.11691	-0.0643166	0.403823
0.97	0.52	0.11571	-0.0648614	0.40293
0.98	0.52	0.114492	-0.0653956	0.402036
0.99	0.52	0.113276	-0.0659145	0.401153
1	0.52	0.112077	-0.0664162	0.40029
1.01	0.52	0.110909	-0.0669141	0.399438
1.02	0.52	0.109779	-0.0676507	0.398347
1.03	0.52	0.108784	-0.0725335	0.392903
1.04	0.52	0.108503	-0.0990779	0.364592
1.05	0.52	0.108122	-0.112531	0.35002
1.06	0.52	0.10746	-0.113737	0.348399
1.07	0.52	0	0	0
1.08	0.52	0	0	0
1.09	0.52	0	0	0
1.1	0.52	0	0	0
1.11	0.52	0	0	0
1.12	0.52	0	0	0
1.13	0.52	0	0	0
1.14	0.52	0	0	0
1.15	0.52	0	0	0
1.16	0.52	0	0	0
1.17	0.52	0	0	0
1.18	0.52	0	0	0
1.19	0.52	0	0	0
1.2	0.52	0	0	0
1.21	0.52	0	0	0
1.22	0.52	0	0	0
1.23	0.52	0	0	0
1.24	0.52	0	0	0
1.25	0.52	0	0	0
1.26	0.52	0	0	0
1.27	0.52	0	0	0
1.28	0.52	0	0	0
1.29	0.52	0	0	0
1.3	0.52	0	0	0
1.31	0.52	0	0	0
1.32	0.52	0	0	0
1.33	0.52	0	0	0
1.34	0.52	0	0	0
1.35	0.52	0	0	0
1.36	0.52	0	0	0
1.37	0.52	0	0	0
1.38	0.52	0	0	0
1.39	0.52	0	0	0
1.4	0.52	0	0	0
0.2	0.53	0	0	0
0.21	0.53	0	0	0
0.22	0.53	0	0	0
0.23	0.53	0	0	0
0.24	0.53	0	0	0
0.25	0.53	0	0	0
0.26	0.53	0	0	0
0.27	0.53	0	0	0
0.28	0.53	0	0	0
0.29	0.53	0	0	0
0.3	0.53	0	0	0
0.31	0.53	0	0	0
0.32	0.53	0	0	0
0.33	0.53	0	0	0
0.34	0.53	0	0	0
0.35	0.53	0	0	0
0.36	0.53	0	0	0
0.37	0.53	0	0	0
0.38	0.53	0	0	0
0.39	0.53	0	0	0
0.4	0.53	0	0	0
0.41	0.53	0	0	0
0.42	0.53	0	0	0
0.43	0.53	0	0	0
0.44	0.53	0.0725569	0.087613	0.818201
0.45	0.53	0.0736317	0.0885531	0.810811
0.46	0.53	0.0749305	0.0896936	0.802146
0.47	0.53	0.076375	0.090968	0.79284
0.48	0.53	0.077856	0.092281	0.783667
0.49	0.53	0.0792817	0.0935515	0.775203
0.5	0.53	0.0806091	0.0947402	0.767656
0.51	0.53	0.081842	0.0958491	0.760933
0.52	0.53	0.0830157	0.096908	0.754771
0.53	0.53	0.0841816	0.0979619	0.748843
0.54	0.53	0.0853947	0.0990589	0.742823
0.55	0.53	0.0866998	0.100238	0.736449
0.56	0.53	0.0881138	0.10151	0.729597
0.57	0.53	0.0896166	0.102832	0.722288
0.58	0.53	0.0912026	0.103812	0.714016
0.59	0.53	0.0934949	0.0996708	0.695264
0.6	0.53	0.0993154	0.0690512	0.6255
0.61	0.53	0.1034	0.0475847	0.579978
0.62	0.53	0.104723	0.0454184	0.573438
0.63	0.53	0.105686	0.0457773	0.571707
0.64	0.53	0.106605	0.0463513	0.570357
0.65	0.53	0.107508	0.0469445	0.569024
0.66	0.53	0.108399	0.0475408	0.567674
0.67	0.53	0.109278	0.0481391	0.566302
0.68	0.53	0.110146	0.0487386	0.564909
0.69	0.53	0.110999	0.0493372	0.563501
0.7	0.53	0.111832	0.0499295	0.562087
0.71	0.53	0.112639	0.0504971	0.560666
0.72	0.53	0.113431	0.0508663	0.559031
0.73	0.53	0.114451	0.0489268	0.554358
0.74	0.53	0.117313	0.0293965	0.526523
0.75	0.53	0.120746	-0.000697634	0.486204
0.76	0.53	0.121384	-0.00697946	0.477992
0.77	0.53	0.121436	-0.00756394	0.477242
0.78	0.53	0.121438	-0.00761377	0.477178
0.79	0.53	0.121436	-0.00761803	0.477172
0.8	0.53	0.121433	-0.00761843	0.477171
0.81	0.53	0.12143	-0.00761855	0.47717
0.82	0.53	0.121427	-0.00761874	0.477169
0.83	0.53	0.121424	-0.00761953	0.477168
0.84	0.53	0.121421	-0.00762998	0.477154
0.85	0.53	0.121429	-0.00781667	0.476915
0.86	0.53	0.121586	-0.0111078	0.472697
0.87	0.53	0.122547	-0.0383089	0.437835
0.88	0.53	0.122621	-0.0593768	0.410806
0.89	0.53	0.121874	-0.0616698	0.407818
0.9	0.53	0.121011	-0.0622567	0.406995
0.91	0.53	0.120075	-0.0627699	0.406243
0.92	0.53	0.119071	-0.0632891	0.405458
0.93	0.53	0.118005	-0.0638138	0.40464
0.94	0.53	0.116889	-0.0643393	0.403799
0.95	0.53	0.115737	-0.0648602	0.402943
0.96	0.53	0.114566	-0.0653715	0.402085
0.97	0.53	0.113397	-0.065869	0.401236
0.98	0.53	0.112243	-0.0663502	0.400406
0.99	0.53	0.111115	-0.0668147	0.3996
1	0.53	0.110018	-0.0672649	0.398819
1.01	0.53	0.108951	-0.0677057	0.398059
1.02	0.53	0.107912	-0.0681622	0.397295
1.03	0.53	0.106915	-0.0690156	0.396125
