x 	 y 	 te 	 ti 	 na0 	 na1 	 po 	 ua0 	 ua1
1.1	0.51	0	0	0	0	0	0	0
1.11	0.51	0	0	0	0	0	0	0
1.12	0.51	0	0	0	0	0	0	0
1.13	0.51	0	0	0	0	0	0	0
1.14	0.51	0	0	0	0	0	0	0
1.15	0.51	0	0	0	0	0	0	0
1.16	0.51	0	0	0	0	0	0	0
1.17	0.51	0	0	0	0	0	0	0
1.18	0.51	0	0	0	0	0	0	0
1.19	0.51	0	0	0	0	0	0	0
1.2	0.51	0	0	0	0	0	0	0
1.21	0.51	0	0	0	0	0	0	0
1.22	0.51	0	0	0	0	0	0	0
1.23	0.51	0	0	0	0	0	0	0
1.24	0.51	0	0	0	0	0	0	0
1.25	0.51	0	0	0	0	0	0	0
1.26	0.51	0	0	0	0	0	0	0
1.27	0.51	0	0	0	0	0	0	0
1.28	0.51	0	0	0	0	0	0	0
1.29	0.51	0	0	0	0	0	0	0
1.3	0.51	0	0	0	0	0	0	0
1.31	0.51	0	0	0	0	0	0	0
1.32	0.51	0	0	0	0	0	0	0
1.33	0.51	0	0	0	0	0	0	0
1.34	0.51	0	0	0	0	0	0	0
1.35	0.51	0	0	0	0	0	0	0
1.36	0.51	0	0	0	0	0	0	0
1.37	0.51	0	0	0	0	0	0	0
1.38	0.51	0	0	0	0	0	0	0
1.39	0.51	0	0	0	0	0	0	0
1.4	0.51	0	0	0	0	0	0	0
0.2	0.52	0	0	0	0	0	0	0
0.21	0.52	0	0	0	0	0	0	0
0.22	0.52	0	0	0	0	0	0	0
0.23	0.52	0	0	0	0	0	0	0
0.24	0.52	0	0	0	0	0	0	0
0.25	0.52	0	0	0	0	0	0	0
0.26	0.52	0	0	0	0	0	0	0
0.27	0.52	0	0	0	0	0	0	0
0.28	0.52	0	0	0	0	0	0	0
0.29	0.52	0	0	0	0	0	0	0
0.3	0.52	0	0	0	0	0	0	0
0.31	0.52	0	0	0	0	0	0	0
0.32	0.52	0	0	0	0	0	0	0
0.33	0.52	0	0	0	0	0	0	0
0.34	0.52	0	0	0	0	0	0	0
0.35	0.52	0	0	0	0	0	0	0
0.36	0.52	0	0	0	0	0	0	0
0.37	0.52	0	0	0	0	0	0	0
0.38	0.52	0	0	0	0	0	0	0
0.39	0.52	0	0	0	0	0	0	0
0.4	0.52	0	0	0	0	0	0	0
0.41	0.52	0	0	0	0	0	0	0
0.42	0.52	0	0	0	0	0	0	0
0.43	0.52	9.70679e-019	1.6181e-018	8.89456e+015	1.20678e+018	6.9572	26.8464	-2201.09
0.44	0.52	1.05647e-018	1.64256e-018	8.73125e+015	1.62497e+018	7.92334	38.5667	-2136.04
0.45	0.52	1.16573e-018	1.67682e-018	8.50581e+015	2.19758e+018	9.08003	54.677	-2018.39
0.46	0.52	1.29576e-018	1.72171e-018	8.21749e+015	2.935e+018	10.3984	75.3043	-1837.43
0.47	0.52	1.4405e-018	1.77665e-018	7.87712e+015	3.82685e+018	11.8282	99.8186	-1593.83
0.48	0.52	1.59381e-018	1.84049e-018	7.50124e+015	4.85459e+018	13.3117	127.213	-1301.32
0.49	0.52	1.75249e-018	1.91288e-018	7.10317e+015	6.01101e+018	14.789	156.72	-982.646
0.5	0.52	1.91732e-018	1.9953e-018	6.68749e+015	7.31344e+018	16.192	188.258	-663.759
0.51	0.52	2.09258e-018	2.09147e-018	6.24926e+015	8.80697e+018	17.4352	222.593	-369.288
0.52	0.52	2.28506e-018	2.2073e-018	5.77666e+015	1.05587e+019	18.4083	261.321	-119.789
0.53	0.52	2.50245e-018	2.35011e-018	5.25586e+015	1.2641e+019	18.9745	306.669	70.3323
0.54	0.52	2.75076e-018	2.52683e-018	4.67877e+015	1.50995e+019	18.9833	360.99	195.066
0.55	0.52	3.03092e-018	2.74098e-018	4.05223e+015	1.79096e+019	18.3093	425.845	258.942
0.56	0.52	3.33623e-018	2.98976e-018	3.40358e+015	2.09466e+019	16.9125	500.959	276.838
0.57	0.52	3.65376e-018	3.26394e-018	2.77527e+015	2.4006e+019	14.8812	583.748	268.856
0.58	0.52	3.97051e-018	3.55226e-018	2.20745e+015	2.68819e+019	12.4054	669.67	251.38
0.59	0.52	4.28484e-018	3.85235e-018	1.71101e+015	2.94807e+019	9.6443	747.454	226.937
0.6	0.52	4.64065e-018	4.20793e-018	1.19113e+015	3.20208e+019	6.34054	730.347	148.748
0.61	0.52	5.01582e-018	4.59478e-018	6.39998e+014	3.4271e+019	2.84406	463.049	-31.3522
0.62	0.52	5.21386e-018	4.7994e-018	4.59195e+014	3.52835e+019	1.06672	357.767	-94.7327
0.63	0.52	5.37066e-018	4.96152e-018	3.91279e+014	3.5993e+019	-0.284634	358.259	-108.441
0.64	0.52	5.52925e-018	5.12675e-018	3.38051e+014	3.66361e+019	-1.61153	368.537	-119.463
0.65	0.52	5.69198e-018	5.29764e-018	2.91625e+014	3.72237e+019	-2.9328	376.212	-130.2
0.66	0.52	5.85873e-018	5.47415e-018	2.51027e+014	3.77562e+019	-4.24549	379.644	-138.275
0.67	0.52	6.02878e-018	5.65566e-018	2.1575e+014	3.82336e+019	-5.54338	378.348	-140.84
0.68	0.52	6.20073e-018	5.84081e-018	1.8536e+014	3.86555e+019	-6.81622	372.146	-135.149
0.69	0.52	6.37237e-018	6.02737e-018	1.59456e+014	3.90215e+019	-8.04964	361.158	-118.913
0.7	0.52	6.54084e-018	6.21229e-018	1.37653e+014	3.93322e+019	-9.22626	345.836	-90.6711
0.71	0.52	6.70294e-018	6.39211e-018	1.19559e+014	3.95892e+019	-10.3282	326.836	-50.1213
0.72	0.52	6.85587e-018	6.56369e-018	1.04807e+014	3.97959e+019	-11.3414	303.678	0.704618
0.73	0.52	6.99736e-018	6.72499e-018	9.37493e+013	3.99541e+019	-12.2576	260.237	43.2582
0.74	0.52	7.10304e-018	6.85312e-018	9.42665e+013	4.0023e+019	-12.9394	59.5842	-79.7201
0.75	0.52	7.08551e-018	6.84911e-018	1.15356e+014	3.99262e+019	-12.8576	-355.516	-507.266
0.76	0.52	7.05765e-018	6.82201e-018	1.23589e+014	3.98757e+019	-12.6916	-479.716	-657.813
0.77	0.52	7.05438e-018	6.81888e-018	1.24609e+014	3.98678e+019	-12.6701	-491.575	-676.294
0.78	0.52	7.05547e-018	6.82036e-018	1.24742e+014	3.98657e+019	-12.6747	-491.633	-679.084
0.79	0.52	7.05708e-018	6.82238e-018	1.24791e+014	3.98642e+019	-12.6822	-490.661	-680.348
0.8	0.52	7.05874e-018	6.82447e-018	1.24834e+014	3.98627e+019	-12.69	-489.598	-681.466
0.81	0.52	7.06039e-018	6.82655e-018	1.2488e+014	3.98611e+019	-12.6978	-488.526	-682.571
0.82	0.52	7.06203e-018	6.82862e-018	1.24929e+014	3.98595e+019	-12.7055	-487.454	-683.678
0.83	0.52	7.06367e-018	6.83068e-018	1.24986e+014	3.98579e+019	-12.7131	-486.389	-684.801
0.84	0.52	7.06525e-018	6.83271e-018	1.2514e+014	3.9856e+019	-12.7204	-485.498	-686.164
0.85	0.52	7.06523e-018	6.83336e-018	1.27161e+014	3.98499e+019	-12.7175	-487.956	-691.077
0.86	0.52	7.02535e-018	6.7965e-018	1.62938e+014	3.97449e+019	-12.4542	-547.55	-742.507
0.87	0.52	6.69104e-018	6.47043e-018	3.95206e+014	3.89155e+019	-10.2237	-905.672	-966.351
0.88	0.52	6.36509e-018	6.14056e-018	5.68803e+014	3.80568e+019	-7.96994	-1105.29	-1013.01
0.89	0.52	6.15125e-018	5.91999e-018	6.63021e+014	3.73883e+019	-6.41258	-1142.06	-977.433
0.9	0.52	5.93347e-018	5.69751e-018	7.67466e+014	3.65998e+019	-4.78107	-1153.8	-965.449
0.91	0.52	5.69927e-018	5.46168e-018	8.93766e+014	3.56306e+019	-2.99107	-1150.84	-993.962
0.92	0.52	5.44869e-018	5.21362e-018	1.04565e+015	3.44508e+019	-1.04963	-1132.74	-1074.99
0.93	0.52	5.18298e-018	4.9558e-018	1.22586e+015	3.30365e+019	1.01824	-1099.3	-1220.52
0.94	0.52	4.90391e-018	4.69129e-018	1.43604e+015	3.13729e+019	3.172	-1051.25	-1441.07
0.95	0.52	4.61396e-018	4.42384e-018	1.67604e+015	2.94605e+019	5.3539	-990.291	-1743.28
0.96	0.52	4.31656e-018	4.15789e-018	1.94333e+015	2.73201e+019	7.4896	-918.982	-2127.23
0.97	0.52	4.01614e-018	3.89847e-018	2.23273e+015	2.49961e+019	9.49303	-840.493	-2584.46
0.98	0.52	3.71788e-018	3.65077e-018	2.53669e+015	2.25536e+019	11.276	-758.259	-3097.52
0.99	0.52	3.42708e-018	3.41957e-018	2.84629e+015	2.00708e+019	12.7602	-675.572	-3641.83
1	0.52	3.14841e-018	3.20856e-018	3.15262e+015	1.76268e+019	13.8894	-595.208	-4189.48
1.01	0.52	2.88528e-018	3.01992e-018	3.4493e+015	1.52907e+019	14.6356	-519.193	-4714.05
1.02	0.52	2.63875e-018	2.85417e-018	3.75751e+015	1.31081e+019	14.9996	-448.592	-5199.23
1.03	0.52	2.39433e-018	2.70833e-018	4.54022e+015	1.09997e+019	14.9799	-380.234	-5717.02
1.04	0.52	2.07971e-018	2.56966e-018	8.04509e+015	8.49414e+018	14.482	-294.411	-6627.14
1.05	0.52	1.83708e-018	2.46177e-018	1.00946e+016	6.65493e+018	13.8688	-227.824	-7139.68
1.06	0.52	1.66862e-018	2.38229e-018	1.05704e+016	5.42274e+018	13.2388	-183.39	-7313.45
1.07	0.52	0	0	0	0	0	0	0
1.08	0.52	0	0	0	0	0	0	0
1.09	0.52	0	0	0	0	0	0	0
1.1	0.52	0	0	0	0	0	0	0
1.11	0.52	0	0	0	0	0	0	0
1.12	0.52	0	0	0	0	0	0	0
1.13	0.52	0	0	0	0	0	0	0
1.14	0.52	0	0	0	0	0	0	0
1.15	0.52	0	0	0	0	0	0	0
1.16	0.52	0	0	0	0	0	0	0
1.17	0.52	0	0	0	0	0	0	0
1.18	0.52	0	0	0	0	0	0	0
1.19	0.52	0	0	0	0	0	0	0
1.2	0.52	0	0	0	0	0	0	0
1.21	0.52	0	0	0	0	0	0	0
1.22	0.52	0	0	0	0	0	0	0
1.23	0.52	0	0	0	0	0	0	0
1.24	0.52	0	0	0	0	0	0	0
1.25	0.52	0	0	0	0	0	0	0
1.26	0.52	0	0	0	0	0	0	0
1.27	0.52	0	0	0	0	0	0	0
1.28	0.52	0	0	0	0	0	0	0
1.29	0.52	0	0	0	0	0	0	0
1.3	0.52	0	0	0	0	0	0	0
1.31	0.52	0	0	0	0	0	0	0
1.32	0.52	0	0	0	0	0	0	0
1.33	0.52	0	0	0	0	0	0	0
1.34	0.52	0	0	0	0	0	0	0
1.35	0.52	0	0	0	0	0	0	0
1.36	0.52	0	0	0	0	0	0	0
1.37	0.52	0	0	0	0	0	0	0
1.38	0.52	0	0	0	0	0	0	0
1.39	0.52	0	0	0	0	0	0	0
1.4	0.52	0	0	0	0	0	0	0
0.2	0.53	0	0	0	0	0	0	0
0.21	0.53	0	0	0	0	0	0	0
0.22	0.53	0	0	0	0	0	0	0
0.23	0.53	0	0	0	0	0	0	0
0.24	0.53	0	0	0	0	0	0	0
0.25	0.53	0	0	0	0	0	0	0
0.26	0.53	0	0	0	0	0	0	0
0.27	0.53	0	0	0	0	0	0	0
0.28	0.53	0	0	0	0	0	0	0
0.29	0.53	0	0	0	0	0	0	0
0.3	0.53	0	0	0	0	0	0	0
0.31	0.53	0	0	0	0	0	0	0
0.32	0.53	0	0	0	0	0	0	0
0.33	0.53	0	0	0	0	0	0	0
0.34	0.53	0	0	0	0	0	0	0
0.35	0.53	0	0	0	0	0	0	0
0.36	0.53	0	0	0	0	0	0	0
0.37	0.53	0	0	0	0	0	0	0
0.38	0.53	0	0	0	0	0	0	0
0.39	0.53	0	0	0	0	0	0	0
0.4	0.53	0	0	0	0	0	0	0
0.41	0.53	0	0	0	0	0	0	0
0.42	0.53	0	0	0	0	0	0	0
0.43	0.53	0	0	0	0	0	0	0
0.44	0.53	9.81038e-019	1.62088e-018	8.87591e+015	1.2551e+018	7.07945	28.1921	-2195.37
0.45	0.53	1.06967e-018	1.64644e-018	8.7054e+015	1.69082e+018	8.06829	40.4174	-2124.57
0.46	0.53	1.18142e-018	1.6819e-018	8.47256e+015	2.28198e+018	9.2431	57.0513	-1999.77
0.47	0.53	1.31306e-018	1.72788e-018	8.17826e+015	3.03585e+018	10.5718	78.1148	-1811.53
0.48	0.53	1.45838e-018	1.78365e-018	7.83436e+015	3.94016e+018	12.0035	102.908	-1562.14
0.49	0.53	1.61157e-018	1.84812e-018	7.45722e+015	4.9771e+018	13.482	130.436	-1266.44
0.5	0.53	1.76999e-018	1.92111e-018	7.05909e+015	6.1421e+018	14.9485	160.009	-947.49
0.51	0.53	1.93483e-018	2.00433e-018	6.64336e+015	7.45554e+018	16.3344	191.636	-630.976
0.52	0.53	2.11067e-018	2.1017e-018	6.20425e+015	8.96483e+018	17.5528	226.163	-341.005
0.53	0.53	2.30439e-018	2.21926e-018	5.72955e+015	1.0738e+019	18.4915	265.244	-97.486
0.54	0.53	2.52354e-018	2.36433e-018	5.20574e+015	1.28459e+019	19.0125	311.122	85.9401
0.55	0.53	2.77377e-018	2.54357e-018	4.62579e+015	1.53292e+019	18.9666	366.094	204.189
0.56	0.53	3.05535e-018	2.76e-018	3.99818e+015	1.81552e+019	18.2342	431.576	262.77
0.57	0.53	3.36117e-018	3.01043e-018	3.35108e+015	2.11938e+019	16.7842	506.989	277.078
0.58	0.53	3.68111e-018	3.28827e-018	2.71861e+015	2.42632e+019	14.6887	587.425	264.505
0.59	0.53	4.03157e-018	3.61233e-018	2.05405e+015	2.73808e+019	11.8724	633.447	208.725
0.6	0.53	4.45876e-018	4.03509e-018	1.16746e+015	3.07118e+019	8.00058	453.524	0.996077
0.61	0.53	4.7089e-018	4.28842e-018	7.41777e+014	3.24322e+019	5.64677	300.085	-108.364
0.62	0.53	4.86304e-018	4.44288e-018	6.25133e+014	3.33932e+019	4.21615	298.236	-106.111
0.63	0.53	5.01271e-018	4.59405e-018	5.43999e+014	3.42474e+019	2.85352	316.998	-99.7884
0.64	0.53	5.16472e-018	4.7492e-018	4.73124e+014	3.50359e+019	1.49972	335.624	-100.276
0.65	0.53	5.31984e-018	4.90901e-018	4.10352e+014	3.57627e+019	0.152885	351.736	-106.477
0.66	0.53	5.47861e-018	5.07399e-018	3.54888e+014	3.64304e+019	-1.18769	364.631	-116.197
0.67	0.53	5.64141e-018	5.24453e-018	3.06077e+014	3.70407e+019	-2.522	373.752	-126.915
0.68	0.53	5.80827e-018	5.42074e-018	2.6334e+014	3.75948e+019	-3.84811	378.587	-135.861
0.69	0.53	5.97868e-018	5.60219e-018	2.26163e+014	3.80928e+019	-5.16094	378.719	-140.116
0.7	0.53	6.15144e-018	5.78774e-018	1.94086e+014	3.85345e+019	-6.45132	373.902	-136.83
0.71	0.53	6.32458e-018	5.97543e-018	1.66691e+014	3.89195e+019	-7.7062	363.986	-123.614
0.72	0.53	6.4958e-018	6.16297e-018	1.43653e+014	3.92484e+019	-8.91185	346.777	-100.066
0.73	0.53	6.66175e-018	6.348e-018	1.2618e+014	3.95153e+019	-10.0512	291.339	-83.8095
0.74	0.53	6.77148e-018	6.48251e-018	1.30124e+014	3.96063e+019	-10.8052	-22.378	-223.327
0.75	0.53	6.72902e-018	6.45327e-018	1.57605e+014	3.94406e+019	-10.5486	-467.105	-498.599
0.76	0.53	6.70316e-018	6.42817e-018	1.65178e+014	3.93804e+019	-10.3806	-555.729	-563.223
0.77	0.53	6.69953e-018	6.42467e-018	1.66348e+014	3.93683e+019	-10.3535	-562.919	-570.533
0.78	0.53	6.69915e-018	6.42453e-018	1.66833e+014	3.93619e+019	-10.3469	-562.734	-571.891
0.79	0.53	6.69911e-018	6.42474e-018	1.67264e+014	3.93559e+019	-10.3424	-561.939	-572.693
0.8	0.53	6.69907e-018	6.42497e-018	1.67701e+014	3.93498e+019	-10.338	-561.093	-573.444
0.81	0.53	6.699e-018	6.42516e-018	1.68149e+014	3.93436e+019	-10.3332	-560.24	-574.194
0.82	0.53	6.6989e-018	6.42533e-018	1.6861e+014	3.93372e+019	-10.3282	-559.386	-574.948
0.83	0.53	6.69876e-018	6.42545e-018	1.69087e+014	3.93306e+019	-10.3229	-558.536	-575.712
0.84	0.53	6.69857e-018	6.42554e-018	1.69634e+014	3.93238e+019	-10.3172	-557.779	-576.578
0.85	0.53	6.6975e-018	6.42491e-018	1.71424e+014	3.93136e+019	-10.3053	-558.887	-578.986
0.86	0.53	6.67072e-018	6.40111e-018	1.98948e+014	3.92148e+019	-10.1136	-594.38	-604.887
0.87	0.53	6.34443e-018	6.0938e-018	4.68138e+014	3.81037e+019	-7.78803	-902.136	-792.023
0.88	0.53	5.90014e-018	5.66008e-018	7.68922e+014	3.65302e+019	-4.5399	-1142.17	-929.885
0.89	0.53	5.64293e-018	5.40292e-018	9.15877e+014	3.54642e+019	-2.57359	-1156.1	-976.727
0.9	0.53	5.39721e-018	5.1602e-018	1.06754e+015	3.42875e+019	-0.657365	-1135.94	-1063.06
0.91	0.53	5.14001e-018	4.91108e-018	1.24459e+015	3.28965e+019	1.35825	-1100.42	-1210.71
0.92	0.53	4.87121e-018	4.65667e-018	1.44958e+015	3.12723e+019	3.44785	-1051.37	-1429.83
0.93	0.53	4.59275e-018	4.40006e-018	1.68245e+015	2.94151e+019	5.56017	-990.577	-1726.55
0.94	0.53	4.30748e-018	4.14502e-018	1.94094e+015	2.73434e+019	7.6285	-920.429	-2101.09
0.95	0.53	4.0192e-018	3.89592e-018	2.22041e+015	2.50968e+019	9.57508	-843.819	-2546
0.96	0.53	3.73245e-018	3.65736e-018	2.51408e+015	2.2734e+019	11.3191	-763.84	-3045.57
0.97	0.53	3.45204e-018	3.43368e-018	2.81381e+015	2.03261e+019	12.7875	-683.457	-3577.31
0.98	0.53	3.18233e-018	3.22839e-018	3.11129e+015	1.79467e+019	13.9252	-605.194	-4115.22
0.99	0.53	2.92662e-018	3.04369e-018	3.39921e+015	1.56613e+019	14.7024	-530.926	-4633.84
1	0.53	2.68686e-018	2.88034e-018	3.67201e+015	1.35203e+019	15.1165	-461.82	-5111.98
1.01	0.53	2.46369e-018	2.73788e-018	3.92621e+015	1.15561e+019	15.1895	-398.421	-5535.07
1.02	0.53	2.25687e-018	2.61499e-018	4.16234e+015	9.78548e+018	14.9634	-340.836	-5896.27
1.03	0.53	2.06543e-018	2.51029e-018	4.42603e+015	8.21153e+018	14.4938	-288.841	-6201.5
1.04	0.53	1.8815e-018	2.42673e-018	5.43877e+015	6.80307e+018	13.8538	-240.084	-6547.59
1.05	0.53	1.68427e-018	2.37385e-018	9.21702e+015	5.47935e+018	13.2229	-187.765	-7156.44
1.06	0.53	0	0	0	0	0	0	0
1.07	0.53	0	0	0	0	0	0	0
1.08	0.53	0	0	0	0	0	0	0
1.09	0.53	0	0	0	0	0	0	0
1.1	0.53	0	0	0	0	0	0	0
1.11	0.53	0	0	0	0	0	0	0
1.12	0.53	0	0	0	0	0	0	0
1.13	0.53	0	0	0	0	0	0	0
1.14	0.53	0	0	0	0	0	0	0
1.15	0.53	0	0	0	0	0	0	0
1.16	0.53	0	0	0	0	0	0	0
1.17	0.53	0	0	0	0	0	0	0
1.18	0.53	0	0	0	0	0	0	0
1.19	0.53	0	0	0	0	0	0	0
1.2	0.53	0	0	0	0	0	0	0
1.21	0.53	0	0	0	0	0	0	0
1.22	0.53	0	0	0	0	0	0	0
1.23	0.53	0	0	0	0	0	0	0
1.24	0.53	0	0	0	0	0	0	0
1.25	0.53	0	0	0	0	0	0	0
1.26	0.53	0	0	0	0	0	0	0
1.27	0.53	0	0	0	0	0	0	0
1.28	0.53	0	0	0	0	0	0	0
1.29	0.53	0	0	0	0	0	0	0
1.3	0.53	0	0	0	0	0	0	0
1.31	0.53	0	0	0	0	0	0	0
1.32	0.53	0	0	0	0	0	0	0
1.33	0.53	0	0	0	0	0	0	0
1.34	0.53	0	0	0	0	0	0	0
1.35	0.53	0	0	0	0	0	0	0
1.36	0.53	0	0	0	0	0	0	0
1.37	0.53	0	0	0	0	0	0	0
1.38	0.53	0	0	0	0	0	0	0
1.39	0.53	0	0	0	0	0	0	0
1.4	0.53	0	0	0	0	0	0	0
0.2	0.54	0	0	0	0	0	0	0
0.21	0.54	0	0	0	0	0	0	0
0.22	0.54	0	0	0	0	0	0	0
0.23	0.54	0	0	0	0	0	0	0
0.24	0.54	0	0	0	0	0	0	0
0.25	0.54	0	0	0	0	0	0	0
0.26	0.54	0	0	0	0	0	0	0
0.27	0.54	0	0	0	0	0	0	0
0.28	0.54	0	0	0	0	0	0	0
0.29	0.54	0	0	0	0	0	0	0
0.3	0.54	0	0	0	0	0	0	0
0.31	0.54	0	0	0	0	0	0	0
0.32	0.54	0	0	0	0	0	0	0
0.33	0.54	0	0	0	0	0	0	0
0.34	0.54	0	0	0	0	0	0	0
0.35	0.54	0	0	0	0	0	0	0
0.36	0.54	0	0	0	0	0	0	0
0.37	0.54	0	0	0	0	0	0	0
0.38	0.54	0	0	0	0	0	0	0
0.39	0.54	0	0	0	0	0	0	0
0.4	0.54	0	0	0	0	0	0	0
0.41	0.54	0	0	0	0	0	0	0
0.42	0.54	0	0	0	0	0	0	0
0.43	0.54	0	0	0	0	0	0	0
0.44	0.54	0	0	0	0	0	0	0
0.45	0.54	9.91749e-019	1.62378e-018	8.85642e+015	1.30546e+018	7.20453	29.5968	-2189.02
0.46	0.54	1.08318e-018	1.65047e-018	8.67866e+015	1.75883e+018	8.21544	42.3305	-2112.29
0.47	0.54	1.19732e-018	1.68711e-018	8.43859e+015	2.36825e+018	9.40717	59.4774	-1980.29
0.48	0.54	1.3304e-018	1.73413e-018	8.13864e+015	3.13793e+018	10.7448	80.9547	-1784.93
0.49	0.54	1.47617e-018	1.7907e-018	7.79156e+015	4.05406e+018	12.1775	106.004	-1530.05
0.5	0.54	1.62921e-018	1.85577e-018	7.41337e+015	5.09987e+018	13.6505	133.652	-1231.51
0.51	0.54	1.78737e-018	1.92937e-018	7.01525e+015	6.27352e+018	15.1057	163.288	-912.585
0.52	0.54	1.95229e-018	2.01342e-018	6.59941e+015	7.59831e+018	16.4742	195.01	-598.668
0.53	0.54	2.12877e-018	2.11203e-018	6.15928e+015	9.12385e+018	17.6672	229.743	-313.342
0.54	0.54	2.32377e-018	2.23137e-018	5.68236e+015	1.09189e+019	18.5707	269.192	-75.8768
0.55	0.54	2.54473e-018	2.37872e-018	5.15549e+015	1.30525e+019	19.0458	315.61	100.858
0.56	0.54	2.79693e-018	2.56054e-018	4.57248e+015	1.55608e+019	18.9445	371.203	212.622
0.57	0.54	3.08124e-018	2.78047e-018	3.9391e+015	1.84144e+019	18.1461	436.614	264.38
0.58	0.54	3.40569e-018	3.05017e-018	3.22719e+015	2.1613e+019	16.5131	498.775	249.754
0.59	0.54	3.84433e-018	3.45181e-018	2.11306e+015	2.56367e+019	13.3914	424.539	21.801
0.6	0.54	4.19589e-018	3.79374e-018	1.1958e+015	2.8599e+019	10.4186	234.11	-227.264
0.61	0.54	4.36388e-018	3.95451e-018	9.76053e+014	2.9942e+019	8.87235	218.194	-211.593
0.62	0.54	4.51303e-018	4.09776e-018	8.54387e+014	3.10656e+019	7.47723	239.851	-167.986
0.63	0.54	4.66147e-018	4.24273e-018	7.49217e+014	3.21037e+019	6.08714	264.169	-134.844
0.64	0.54	4.81048e-018	4.39055e-018	6.55317e+014	3.30637e+019	4.70243	287.608	-113.508
0.65	0.54	4.96085e-018	4.54171e-018	5.71585e+014	3.39505e+019	3.3257	309.455	-102.57
0.66	0.54	5.11335e-018	4.69678e-018	4.97128e+014	3.47687e+019	1.95745	329.218	-100.238
0.67	0.54	5.26871e-018	4.85635e-018	4.31111e+014	3.55226e+019	0.596981	346.399	-104.502
0.68	0.54	5.42758e-018	5.02098e-018	3.72769e+014	3.62153e+019	-0.756684	360.469	-113.12
0.69	0.54	5.59042e-018	5.19113e-018	3.21408e+014	3.68492e+019	-2.10393	370.878	-123.592
0.7	0.54	5.75738e-018	5.367e-018	2.76409e+014	3.74255e+019	-3.44351	377.077	-133.167
0.71	0.54	5.9282e-018	5.54845e-018	2.37224e+014	3.79449e+019	-4.7719	378.33	-138.996
0.72	0.54	6.10246e-018	5.73535e-018	2.03505e+014	3.84076e+019	-6.08567	370.188	-139.549
0.73	0.54	6.27633e-018	5.92608e-018	1.78347e+014	3.87937e+019	-7.36153	297.87	-151.762
0.74	0.54	6.36152e-018	6.03807e-018	1.92045e+014	3.8844e+019	-7.99609	-144.721	-295.984
0.75	0.54	6.29901e-018	5.98812e-018	2.26148e+014	3.8593e+019	-7.57299	-550.578	-449.159
0.76	0.54	6.27667e-018	5.96655e-018	2.33491e+014	3.85238e+019	-7.41379	-606.509	-473.451
0.77	0.54	6.27121e-018	5.96113e-018	2.35395e+014	3.85017e+019	-7.36961	-610.359	-476.101
0.78	0.54	6.26779e-018	5.95777e-018	2.36804e+014	3.84843e+019	-7.33918	-610.043	-476.796
0.79	0.54	6.2645e-018	5.95455e-018	2.38203e+014	3.8467e+019	-7.30951	-609.403	-477.334
0.8	0.54	6.26114e-018	5.95127e-018	2.39637e+014	3.84492e+019	-7.27922	-608.735	-477.874
0.81	0.54	6.2577e-018	5.9479e-018	2.41112e+014	3.84309e+019	-7.24815	-608.061	-478.434
0.82	0.54	6.25415e-018	5.94443e-018	2.42629e+014	3.84122e+019	-7.21627	-607.385	-479.016
0.83	0.54	6.25051e-018	5.94086e-018	2.44192e+014	3.8393e+019	-7.18355	-606.707	-479.624
0.84	0.54	6.24677e-018	5.93719e-018	2.45833e+014	3.83732e+019	-7.14992	-606.074	-480.298
0.85	0.54	6.24251e-018	5.93314e-018	2.483e+014	3.83505e+019	-7.11245	-606.372	-481.723
0.86	0.54	6.22374e-018	5.91672e-018	2.69207e+014	3.82585e+019	-6.9667	-624.802	-497.252
0.87	0.54	5.95464e-018	5.6743e-018	5.48303e+014	3.70065e+019	-4.92987	-844.966	-689.726
0.88	0.54	5.39976e-018	5.15687e-018	1.04001e+015	3.43723e+019	-0.674406	-1107.22	-1019.47
0.89	0.54	5.10303e-018	4.87225e-018	1.25942e+015	3.27799e+019	1.65388	-1099.5	-1199.72
0.9	0.54	4.84112e-018	4.62476e-018	1.46198e+015	3.11801e+019	3.70394	-1051.03	-1418.93
0.91	0.54	4.57333e-018	4.37819e-018	1.68817e+015	2.93751e+019	5.75126	-990.593	-1710.17
0.92	0.54	4.29938e-018	4.13333e-018	1.93835e+015	2.73684e+019	7.7561	-921.651	-2075.55
0.93	0.54	4.02237e-018	3.89382e-018	2.20851e+015	2.51945e+019	9.64911	-846.88	-2508.61
0.94	0.54	3.74633e-018	3.66376e-018	2.49252e+015	2.29065e+019	11.3561	-769.066	-2995.22
0.95	0.54	3.47562e-018	3.44715e-018	2.78297e+015	2.05695e+019	12.8085	-690.884	-3514.82
0.96	0.54	3.21434e-018	3.24729e-018	3.07213e+015	1.82518e+019	13.9529	-614.635	-4043.17
0.97	0.54	2.96567e-018	3.06641e-018	3.35309e+015	1.60154e+019	14.7577	-542.059	-4556.01
0.98	0.54	2.73162e-018	2.90542e-018	3.62047e+015	1.39091e+019	15.216	-474.266	-5032.55
0.99	0.54	2.51291e-018	2.76409e-018	3.87073e+015	1.19656e+019	15.344	-411.793	-5457.87
1	0.54	2.30939e-018	2.64129e-018	4.1019e+015	1.02022e+019	15.1763	-354.756	-5823.84
1.01	0.54	2.12047e-018	2.53545e-018	4.31317e+015	8.62464e+018	14.7618	-303.038	-6128.81
1.02	0.54	1.94564e-018	2.44485e-018	4.5045e+015	7.23121e+018	14.1586	-256.451	-6376.5
